dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 129 1 0.012612200 0.010163700 0.004933810 0.020687700 0.012639300 0.009062500 0.308247000 0.033345200 0.003565930
 130 1 0.027728500 0.000710021 0.005624190 0.139481000 0.074964200 0.047330600 0.387276000 0.131155000 0.042446900
 131 1 0.051630800 0.000618232 0.006625350 0.107348000 0.059341200 0.021808900 0.031534500 0.012074000 0.016765700
 132 1 0.003291520 0.010772700 0.003144300 0.176508000 0.126587000 0.039330200 1.977780000 0.451760000 0.170559000
 133 1 0.031914900 0.002367490 0.003861530 0.079256500 0.029805500 0.000609241 0.291286000 0.216170000 0.114143000
 134 1 0.003500640 0.005147310 0.001881370 0.157457000 0.046808400 0.030663100 0.670664000 0.050129200 0.010800700
 135 1 0.037696600 0.001392960 0.003216470 0.008466860 0.013619200 0.016496600 0.418709000 0.033750100 0.029588800
 136 1 0.009433330 0.000953506 0.000675682 0.160468000 0.080730000 0.025555500 1.078210000 0.307774000 0.180874000
 137 1 0.016414400 0.003947130 0.000472432 0.229407000 0.104498000 0.066028300 1.813780000 0.176271000 0.076631600
 138 1 0.034904000 0.016376300 0.004450020 0.037978000 0.018304000 0.000834409 0.965856000 0.096916200 0.011199900
 139 1 0.000380534 0.002009220 0.003205670 0.000999670 0.022554500 0.009947270 0.080437500 0.119146000 0.032888900
 140 1 0.001498670 0.016170200 0.006561010 0.042030300 0.005657390 0.003040810 0.983209000 0.073654700 0.041031300
 141 1 0.024389300 0.017195600 0.007327430 0.057628000 0.027531900 0.025294300 0.752436000 0.163370000 0.013321000
 142 1 0.002499000 0.001199080 0.001511670 0.042609500 0.010942200 0.018288600 0.525142000 0.050395800 0.020936400
 143 1 0.010258400 0.000681770 0.000242115 0.006956170 0.023269300 0.030202900 1.707120000 0.476784000 0.266701000
 144 1 0.062259900 0.008685010 0.013503300 0.019801300 0.022810900 0.004638900 0.165415000 0.141446000 0.082560300
 145 1 0.025736600 0.026473000 0.004243440 0.051291300 0.036373800 0.024897700 1.165090000 0.163827000 0.114326000
 146 1 0.011902400 0.013978500 0.003055890 0.026678200 0.008310070 0.029989000 1.302870000 0.037258600 0.098177900
 147 1 0.015121000 0.009646070 0.002935710 0.075357700 0.044015900 0.028641400 0.628916000 0.739876000 0.394120000
 148 1 0.017655300 0.011145800 0.006476560 0.179927000 0.067716900 0.031683600 1.199720000 0.660835000 0.360851000
 149 1 0.003758790 0.011976700 0.003395640 0.024331400 0.011734900 0.012014800 0.148788000 0.250979000 0.092015500
 150 1 0.019041600 0.002649630 0.000015424 0.050739700 0.041089800 0.029720300 0.756804000 0.544318000 0.294971000
 151 1 0.027520500 0.000248246 0.004108190 0.134305000 0.050824300 0.038069600 0.167325000 0.441889000 0.205900000
 152 1 0.008095430 0.016772900 0.003670230 0.050459700 0.033702700 0.007396240 0.798874000 0.345572000 0.266144000
 153 1 0.040316800 0.007335530 0.006010970 0.056149900 0.026165700 0.033401200 0.115898000 0.124234000 0.116397000
 154 1 0.033828800 0.000110674 0.004870810 0.044713300 0.036056300 0.004111980 0.771596000 0.213716000 0.096876800
 155 1 0.005154420 0.004269060 0.000552118 0.109641000 0.046594800 0.023891300 0.172648000 0.003974810 0.009349840
 156 1 0.005139980 0.024268700 0.007266850 0.097672500 0.043288300 0.003989730 2.168530000 0.331276000 0.108433000
 157 1 0.035500600 0.000015779 0.001611850 0.004768920 0.003048050 0.007981380 1.387610000 0.034760000 0.027113800
 158 1 0.019982300 0.016054500 0.000902998 0.086500900 0.068490700 0.023745500 2.762350000 0.331724000 0.087618500
 159 1 0.039961800 0.004407280 0.007197450 0.097533500 0.036674200 0.007422540 0.706911000 0.180247000 0.057895300
 160 1 0.022319400 0.006311560 0.009175760 0.133278000 0.042617200 0.032664600 0.959156000 0.324534000 0.107904000
 161 1 0.023340200 0.022730300 0.000018373 0.029575400 0.006037110 0.004552010 1.773890000 0.051898700 0.066039700
 162 1 0.019064300 0.005566460 0.000744248 0.134155000 0.042294400 0.030454200 0.578160000 0.119162000 0.035088600
 163 1 0.000265974 0.019989700 0.009073990 0.033127600 0.016773000 0.018814000 0.990693000 0.270982000 0.092304200
 164 1 0.031593400 0.008645220 0.004317840 0.005325350 0.009062570 0.015730900 2.007400000 0.249023000 0.066149400
 165 1 0.023972900 0.001803670 0.000827894 0.090732700 0.035622600 0.031590400 2.952380000 0.332391000 0.146454000
 166 1 0.021729200 0.002978350 0.000677704 0.038622200 0.016126100 0.039411100 0.570559000 0.138878000 0.076878700
 167 1 0.041264600 0.009308720 0.001225820 0.118811000 0.047426800 0.021414200 0.097877700 0.218219000 0.036409400
 168 1 0.035625900 0.001285020 0.009146190 0.152192000 0.084142000 0.023328200 1.257260000 0.078198400 0.048936000
 169 1 0.014741800 0.003815660 0.000961466 0.073488900 0.001794880 0.034519100 1.710350000 0.063892400 0.064396100
 170 1 0.028376100 0.008066460 0.002784190 0.059936300 0.032490700 0.012159200 0.247231000 0.187280000 0.042953700
 171 1 0.047461000 0.007201950 0.004576850 0.207770000 0.084388700 0.043808000 0.396736000 0.130487000 0.031127100
 172 1 0.045687700 0.014169700 0.006069080 0.153914000 0.077488900 0.000105714 0.598853000 0.112175000 0.029260400
 173 1 0.030247300 0.009788280 0.005983880 0.044795600 0.042880000 0.026740100 0.075069400 0.207707000 0.061436800
 174 1 0.028907500 0.004600100 0.007229280 0.020824400 0.016197900 0.031039000 0.588677000 0.104593000 0.018607800
 175 1 0.007719760 0.007005680 0.000174453 0.120526000 0.048642000 0.042130700 0.318258000 0.200243000 0.092599900
 176 1 0.025040200 0.001680090 0.000703651 0.254918000 0.088731200 0.063077500 1.798380000 0.074473500 0.011629300
 177 1 0.040588400 0.016518800 0.009228350 0.026134900 0.028395800 0.017756800 1.473980000 0.172030000 0.066736600
 178 1 0.042381900 0.002176510 0.002889320 0.037542200 0.025061500 0.011111100 0.427950000 0.639776000 0.172675000
 179 1 0.021748600 0.016180500 0.002474140 0.098052400 0.032805500 0.024552400 0.663733000 0.201742000 0.034689900
 180 1 0.046466100 0.001994960 0.006452960 0.072628300 0.040838900 0.035152700 1.531540000 0.098090200 0.023229300
 181 1 0.015691800 0.007859220 0.001342500 0.158427000 0.013770200 0.031720100 0.867415000 0.112855000 0.055691600
 182 1 0.004172560 0.000839788 0.001035960 0.011595100 0.012196300 0.000925486 0.974558000 0.142764000 0.010228800
 183 1 0.025690600 0.018239600 0.003188180 0.093917500 0.073392900 0.033279300 0.804160000 0.010515700 0.007702820
 184 1 0.000396548 0.006562670 0.001657830 0.026428200 0.030444500 0.007708070 0.066546800 0.098227800 0.004456670
 185 1 0.026054500 0.021527400 0.005884240 0.032704900 0.031383300 0.025230500 0.505567000 0.081172100 0.060702500
 186 1 0.012910100 0.011355600 0.003465990 0.005280050 0.023923900 0.023316900 0.241232000 0.027666800 0.030283100
 187 1 0.007050240 0.005808870 0.002274860 0.000669377 0.020840200 0.010409400 0.128093000 0.117431000 0.033944900
 188 1 0.006607720 0.005738910 0.001382360 0.036937600 0.004411560 0.019028300 1.636580000 0.062818300 0.073221900
 189 1 0.025627000 0.015966100 0.001532160 0.051054200 0.024930700 0.025609200 0.259753000 0.087539100 0.031943600
 190 1 0.007853930 0.004913720 0.000883868 0.034179600 0.013863800 0.008559380 0.067181000 0.019324500 0.002972620
 191 1 0.034205900 0.002485140 0.000016498 0.002681950 0.002308210 0.004001050 1.297050000 0.284739000 0.026825300
 192 1 0.037751400 0.003665220 0.005222960 0.037419400 0.041780600 0.021049200 0.055057900 0.128430000 0.059171000
 193 1 0.047354400 0.005601760 0.004424720 0.078120300 0.042640600 0.041172600 0.612136000 0.044061700 0.009211950
 194 1 0.033756800 0.013348000 0.005749130 0.150425000 0.052887500 0.036350100 1.135870000 0.140986000 0.011449200
 195 1 0.031357300 0.008327000 0.001162480 0.045849100 0.009473480 0.000540304 0.425123000 0.401469000 0.116159000
 196 1 0.005165660 0.000823546 0.000431442 0.162886000 0.033482000 0.025536900 0.343362000 0.014755900 0.084705500
 197 1 0.031184900 0.000949959 0.000446132 0.004180720 0.019712600 0.010637200 0.739576000 0.340796000 0.094784200
 198 1 0.020174100 0.012259400 0.007369870 0.003709920 0.008031510 0.005093760 0.393339000 0.185483000 0.092226700
 199 1 0.062489100 0.010892900 0.003318830 0.032061400 0.016604300 0.036777600 0.127861000 0.133088000 0.071395000
 200 1 0.011123500 0.009044490 0.003415780 0.080228500 0.032290100 0.011241900 0.051678700 0.390570000 0.121594000
 201 1 0.035884100 0.001856650 0.001508020 0.070677400 0.002095290 0.009745080 1.749030000 0.073770000 0.093609200
 202 1 0.045136800 0.011280900 0.009328840 0.025394400 0.022813500 0.002307420 0.624397000 0.414691000 0.123625000
 203 1 0.033660400 0.002990240 0.002701030 0.054698700 0.036019400 0.017730600 1.040660000 0.137439000 0.000912037
 204 1 0.015899900 0.002808150 0.000578789 0.012139500 0.011384000 0.008414830 0.383199000 0.208670000 0.019272300
 205 1 0.008228560 0.006195230 0.001407420 0.043366400 0.044381400 0.021928100 0.720324000 0.089593500 0.059538900
 206 1 0.059703400 0.006633220 0.000856405 0.106343000 0.048123300 0.045630300 0.233558000 0.027932300 0.021170400
 207 1 0.067270400 0.014360700 0.008027260 0.110989000 0.055956700 0.011557000 0.184229000 0.234324000 0.097133800
 208 1 0.027230200 0.003315010 0.006195170 0.093219900 0.040055800 0.017491900 2.243730000 0.148595000 0.089150000
 209 1 0.004152170 0.005782140 0.001362710 0.034836700 0.042124700 0.024973900 1.979870000 0.150176000 0.087633400
 210 1 0.018240700 0.011801200 0.002088390 0.049093900 0.029073900 0.009875890 0.381063000 0.081615400 0.018369100
 211 1 0.050427900 0.001406560 0.000267098 0.171159000 0.053917000 0.026045600 1.032070000 0.021854200 0.006908970
 212 1 0.034357500 0.015006900 0.005990230 0.107330000 0.062697700 0.031689300 0.870478000 0.044913700 0.022370100
 213 1 0.019957000 0.000523351 0.002246150 0.015472700 0.000569383 0.015448000 0.191150000 0.049911200 0.021055700
 214 1 0.006226640 0.001806340 0.002608950 0.007073220 0.019252000 0.000756405 2.249040000 0.109908000 0.026283400
 215 1 0.042669000 0.000643810 0.001452280 0.055594100 0.026989900 0.008197840 0.591954000 0.260501000 0.088888200
 216 1 0.018404500 0.008455150 0.001374050 0.033915200 0.013350400 0.002800590 2.511370000 0.193780000 0.104145000
 217 1 0.020585700 0.002456360 0.000191209 0.045477600 0.006857080 0.009056600 0.475832000 0.112878000 0.041820800
 218 1 0.001244610 0.002376530 0.003594250 0.002124150 0.032708700 0.009706490 0.549197000 0.284725000 0.125645000
 219 1 0.058882300 0.005674700 0.000864082 0.069398300 0.030548800 0.007604200 0.036294600 0.083020700 0.045123500
 220 1 0.077363200 0.007316920 0.007395240 0.210790000 0.113359000 0.032394800 0.465946000 0.186886000 0.031792700
 221 1 0.024662000 0.000089703 0.002330900 0.025185100 0.022827000 0.009230570 2.506570000 0.107705000 0.064195100
 222 1 0.030318700 0.009658670 0.002814440 0.115000000 0.079074600 0.037768100 0.492961000 0.002761910 0.012927000
