dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  35 1 0.154155000 0.019191300 0.014810800 0.003638760 0.018216600 0.004475330 0.666649000 0.692576000 0.470011000
  36 1 0.258706000 0.082301700 0.025577300 0.512344000 0.448915000 0.367981000 0.886941000 0.896478000 0.587629000
  37 1 0.159590000 0.292278000 0.217279000 0.947294000 0.886928000 0.641775000 0.317605000 0.329458000 0.155705000
  38 1 0.669628000 0.373001000 0.287257000 0.878029000 0.874035000 0.812661000 0.258099000 0.285338000 0.231737000
  39 1 0.330648000 0.293326000 0.213460000 1.322430000 1.269930000 0.762307000 0.708871000 0.720765000 0.382626000
  40 1 0.598306000 0.470297000 0.369596000 0.786443000 0.762597000 0.594357000 0.681995000 0.703660000 0.352426000
  41 1 0.627644000 0.366346000 0.314920000 0.985107000 0.924703000 0.578519000 0.740157000 0.755705000 0.517584000
  42 1 0.424486000 0.206913000 0.175766000 0.471777000 0.400515000 0.265712000 0.672098000 0.683074000 0.417278000
  43 1 0.324613000 0.207992000 0.178780000 0.345479000 0.348223000 0.180477000 0.312619000 0.329271000 0.112867000
  44 1 0.504562000 0.190261000 0.182570000 0.950248000 0.810676000 0.492397000 0.563254000 0.578728000 0.245126000
  45 1 0.371934000 0.229701000 0.185182000 0.316819000 0.254816000 0.155265000 0.673999000 0.488551000 0.263181000
  46 1 0.305188000 0.256862000 0.154197000 0.196285000 0.249673000 0.160168000 0.414202000 0.381707000 0.262224000
  47 1 0.606802000 0.256655000 0.235479000 0.271944000 0.257093000 0.265770000 0.016511300 0.013247000 0.023592400
  48 1 0.002018840 0.058016200 0.017691200 0.679770000 0.612966000 0.468190000 0.556125000 0.568891000 0.160878000
  49 1 0.458939000 0.251103000 0.177913000 0.346838000 0.416409000 0.280175000 0.742988000 0.753199000 0.460024000
  50 1 0.110486000 0.057369800 0.046467700 0.391299000 0.370087000 0.282673000 1.066690000 0.821350000 0.460251000
  51 1 0.032523100 0.007343990 0.007579640 0.925787000 0.897907000 0.559216000 0.966838000 0.977372000 0.737802000
  52 1 0.164683000 0.156992000 0.110675000 0.154615000 0.121638000 0.189597000 0.493147000 0.505582000 0.185137000
  53 1 0.111660000 0.112371000 0.082833500 0.247270000 0.272977000 0.319791000 0.314168000 0.329959000 0.076650700
  54 1 0.283282000 0.185850000 0.137357000 1.071120000 1.017590000 0.728847000 0.357945000 0.368851000 0.228763000
  55 1 0.105286000 0.051373200 0.044236100 0.603117000 0.449781000 0.231767000 0.089333300 0.346099000 0.150139000
  56 1 0.443015000 0.334971000 0.253698000 0.635027000 0.539329000 0.145046000 0.654344000 0.674430000 0.155920000
  57 1 0.814474000 0.465075000 0.392839000 0.125354000 0.116581000 0.065485600 0.348417000 0.360987000 0.135968000
  58 1 0.280125000 0.223393000 0.179221000 0.372391000 0.333689000 0.294319000 0.696454000 0.700535000 0.514278000
  59 1 0.023385800 0.172202000 0.101238000 0.062194300 0.053297700 0.150581000 0.164628000 0.177939000 0.047518700
  60 1 0.300765000 0.115299000 0.120782000 0.247072000 0.269519000 0.203125000 0.470612000 0.487879000 0.261295000
  61 1 0.060735800 0.022965200 0.011413600 0.296416000 0.266667000 0.107643000 0.911282000 0.911200000 0.488807000
  62 1 0.176787000 0.142808000 0.098743700 0.277411000 0.254751000 0.124151000 0.170930000 0.206148000 0.205936000
  63 1 0.227134000 0.197866000 0.123410000 0.472340000 0.410925000 0.223082000 0.605675000 0.695342000 0.420592000
  64 1 0.054401900 0.059697800 0.058461300 0.266250000 0.276874000 0.211748000 0.738792000 0.776152000 0.312714000
  65 1 0.178534000 0.185521000 0.129945000 0.643072000 0.600883000 0.355312000 0.710372000 0.734879000 0.286665000
  66 1 0.273989000 0.067849500 0.082881700 0.687211000 0.596835000 0.400923000 0.675312000 0.694021000 0.289031000
  67 1 0.030770600 0.019864100 0.022008000 0.004552160 0.005892300 0.035533900 0.008438470 0.007735900 0.062185600
  68 1 0.061938000 0.051850800 0.019737600 0.099501100 0.038031100 0.035413400 0.489312000 0.495350000 0.461388000
  69 1 0.213506000 0.166278000 0.118154000 0.676193000 0.621395000 0.469936000 0.165971000 0.219289000 0.164399000
  70 1 0.114297000 0.085613500 0.040601400 1.086090000 0.994485000 0.546649000 0.866394000 0.882028000 0.516648000
  71 1 0.232741000 0.146774000 0.121127000 0.484043000 0.396991000 0.419475000 0.003090520 0.057147900 0.129744000
  72 1 0.264591000 0.156162000 0.082965700 0.829189000 0.700115000 0.406880000 0.035495300 0.059722500 0.123798000
  73 1 0.210146000 0.082895100 0.041450200 0.739213000 0.683946000 0.382940000 0.653902000 0.650106000 0.313913000
  74 1 0.121104000 0.046174100 0.051563200 0.518390000 0.488963000 0.262171000 0.844744000 0.856201000 0.379168000
  75 1 0.492776000 0.191907000 0.170810000 0.168906000 0.137813000 0.016760300 0.372814000 0.383232000 0.140814000
  76 1 0.294770000 0.123473000 0.117036000 0.227491000 0.136114000 0.021838500 0.808713000 0.817755000 0.429602000
  77 1 0.404164000 0.133979000 0.134025000 0.505355000 0.446463000 0.231546000 0.334276000 0.464982000 0.134754000
  78 1 0.066516800 0.015777300 0.020565100 0.376454000 0.286661000 0.007260830 1.126270000 1.143540000 0.804776000
  79 1 0.139236000 0.110913000 0.061737000 1.009940000 0.964256000 0.626568000 0.918385000 0.944520000 0.472982000
  80 1 0.127775000 0.092645500 0.047425800 0.582087000 0.530019000 0.455594000 0.373422000 0.389733000 0.211643000
  81 1 0.331699000 0.099538700 0.106819000 0.227071000 0.221249000 0.123943000 0.555236000 0.572489000 0.198180000
  82 1 0.256410000 0.136978000 0.110611000 0.318008000 0.217056000 0.146703000 0.840390000 0.606929000 0.298347000
  83 1 0.175527000 0.113829000 0.089579800 0.823533000 0.691671000 0.393194000 0.322456000 0.335420000 0.111828000
  84 1 0.261589000 0.151863000 0.120775000 0.059903300 0.093643900 0.100405000 0.108023000 0.053779900 0.004905970
  85 1 0.493801000 0.314271000 0.256184000 0.585971000 0.521358000 0.218892000 0.561819000 0.580245000 0.318402000
  86 1 0.537505000 0.226740000 0.188747000 0.062839200 0.081537900 0.054079900 0.869443000 0.981600000 0.394465000
  87 1 0.255081000 0.140498000 0.099443400 0.193196000 0.156721000 0.138284000 0.452061000 0.456440000 0.353229000
  88 1 0.145332000 0.002827050 0.033136700 0.318950000 0.303433000 0.188389000 0.349312000 0.365395000 0.188001000
  89 1 0.437843000 0.238840000 0.176893000 0.271613000 0.283233000 0.099701100 0.626855000 0.649606000 0.210474000
  90 1 0.177803000 0.124719000 0.092256200 0.287145000 0.216749000 0.111242000 0.451082000 0.425132000 0.093389200
  91 1 0.142754000 0.035753200 0.065198500 0.309028000 0.184493000 0.032286500 0.798094000 0.818102000 0.632204000
  92 1 0.062609600 0.021720600 0.023118400 0.162125000 0.169995000 0.076098400 0.523478000 0.534507000 0.320821000
  93 1 0.149515000 0.000345995 0.031006900 0.178836000 0.182514000 0.095300900 0.441246000 0.447662000 0.062511500
  94 1 0.043139300 0.012704500 0.014302900 1.015800000 0.908497000 0.452892000 0.168847000 0.173146000 0.037635600
  95 1 0.023637800 0.013615600 0.009416590 0.046965600 0.039352200 0.033964400 0.093360600 0.100070000 0.019264000
  96 1 0.108384000 0.016216200 0.012688800 0.515609000 0.435853000 0.168842000 0.593640000 0.591221000 0.519158000
  97 1 0.179942000 0.076779900 0.082937300 0.283126000 0.300534000 0.182269000 0.619656000 0.644677000 0.260778000
  98 1 0.184647000 0.047239000 0.043591600 0.013693300 0.041312200 0.036711700 0.220443000 0.222418000 0.078279100
