dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 167 1 0.039106100 0.001002590 0.000481475 0.119746000 0.043682500 0.021930100 0.116497000 0.072820200 0.041677700
 168 1 0.012378500 0.000276979 0.007177840 0.107312000 0.026447900 0.012605600 0.090432500 0.068404600 0.063805500
 169 1 0.013908100 0.000152677 0.002440030 0.002277740 0.006194690 0.012189800 0.272256000 0.208300000 0.046829000
 170 1 0.002735560 0.001256160 0.000124077 0.079489100 0.002963570 0.030380900 0.033016600 0.035929100 0.039085100
 171 1 0.010369000 0.000458939 0.004233050 0.004399120 0.014960200 0.001892100 0.073364700 0.052029300 0.026627200
 172 1 0.029058300 0.001737950 0.000176543 0.019848300 0.007397030 0.008564920 0.180720000 0.101323000 0.049785400
 173 1 0.024179600 0.002373510 0.000480084 0.204520000 0.049131300 0.038843300 0.120994000 0.076358900 0.004776260
 174 1 0.038953500 0.000530196 0.000367019 0.127384000 0.032632000 0.023677700 0.094631100 0.022187400 0.033368400
 175 1 0.032557800 0.001822210 0.000581384 0.005775980 0.008574210 0.002651510 0.027184300 0.027222200 0.039034500
 176 1 0.006143930 0.000232638 0.001252850 0.029342600 0.006664010 0.009272670 0.088163300 0.058257800 0.020388300
 177 1 0.005808270 0.001348740 0.000657519 0.113745000 0.018259600 0.005174160 0.326740000 0.234840000 0.150547000
 178 1 0.008416600 0.001053520 0.000713585 0.119740000 0.035616700 0.025849100 0.090193600 0.056071900 0.025933600
 179 1 0.006082930 0.003055790 0.000286800 0.196095000 0.045497400 0.039524700 0.184829000 0.135446000 0.067502800
 180 1 0.041691700 0.000491174 0.000364251 0.155330000 0.015964700 0.007913920 0.094905100 0.052730700 0.064281200
 181 1 0.001382340 0.000737439 0.000149585 0.108752000 0.011677500 0.018225500 0.085086700 0.040837100 0.031331300
 182 1 0.039313100 0.000253216 0.000541081 0.178977000 0.036534000 0.032938300 0.047596400 0.046285000 0.024290000
 183 1 0.008013370 0.000370192 0.002978930 0.136644000 0.031976500 0.032361700 0.113158000 0.070201200 0.052691000
 184 1 0.010483900 0.000466947 0.005810930 0.042300100 0.007050270 0.008331520 0.006633200 0.019911300 0.004595600
 185 1 0.008861380 0.001349700 0.004494240 0.123895000 0.020584400 0.025042900 0.086304100 0.029159300 0.015158300
 186 1 0.013464000 0.001517680 0.000429305 0.129165000 0.016375300 0.016806000 0.238695000 0.174626000 0.037261400
 187 1 0.022514800 0.002739320 0.000686467 0.047893600 0.005721700 0.007283000 0.257706000 0.160613000 0.065780500
 188 1 0.026297500 0.002801990 0.000319408 0.116962000 0.005611260 0.022454800 0.008982860 0.002111590 0.007852710
 189 1 0.008525140 0.001397610 0.000540712 0.003325130 0.012960100 0.006627750 0.123291000 0.080386500 0.065140400
 190 1 0.004576170 0.003261000 0.000096981 0.060081700 0.003189510 0.006012820 0.259706000 0.182878000 0.003379680
 191 1 0.004417030 0.001200640 0.000680131 0.049441600 0.001043030 0.022865000 0.080233700 0.042523700 0.044076500
 192 1 0.009341580 0.000620389 0.004678200 0.052642100 0.004166640 0.009587620 0.215050000 0.114669000 0.035060700
 193 1 0.010721100 0.001502120 0.001561930 0.135756000 0.024135100 0.014558500 0.154680000 0.117191000 0.104852000
 194 1 0.028363000 0.001831510 0.000453439 0.025365400 0.015932300 0.017747300 0.117071000 0.078242200 0.019454400
 195 1 0.008736100 0.000707521 0.004633220 0.151438000 0.019968700 0.034913700 0.035250700 0.000011109 0.003132830
 196 1 0.003729820 0.002684760 0.000168433 0.041835200 0.002235460 0.021026700 0.109525000 0.060099200 0.029123300
 197 1 0.004552640 0.000346864 0.000013081 0.113446000 0.004380560 0.003469110 0.035376600 0.041471200 0.003943350
 198 1 0.007676470 0.000578689 0.006920410 0.038154300 0.001371270 0.008152630 0.067799800 0.042940100 0.010987500
 199 1 0.034360900 0.001044420 0.000357781 0.089423100 0.004682160 0.021944400 0.035380600 0.031382700 0.008800950
 200 1 0.004346260 0.000480984 0.001129340 0.004191160 0.010522600 0.011196800 0.074274300 0.024318700 0.022154500
 201 1 0.020587800 0.003807740 0.000458063 0.122220000 0.019950200 0.013091900 0.021144600 0.022762600 0.004141370
 202 1 0.033275900 0.000882339 0.000394284 0.055519200 0.000250653 0.003860170 0.302972000 0.202594000 0.173012000
 203 1 0.028294400 0.001312640 0.000240178 0.114383000 0.018255200 0.021345600 0.157794000 0.087603400 0.061325100
 204 1 0.002830920 0.000380073 0.000164754 0.002597000 0.000722095 0.003739180 0.113870000 0.055641200 0.016149400
 205 1 0.006651250 0.001824000 0.000820846 0.036288000 0.011011700 0.002097950 0.059397800 0.022026800 0.024493900
 206 1 0.023128300 0.003679670 0.000071339 0.123834000 0.023924000 0.030414700 0.203847000 0.097612300 0.055598700
 207 1 0.031508100 0.000487159 0.000390458 0.012157900 0.009125820 0.000738626 0.033788800 0.031135900 0.024351400
 208 1 0.008086460 0.002013010 0.002570000 0.007529670 0.000436507 0.011571700 0.119353000 0.048024300 0.012699700
 209 1 0.012863800 0.003508290 0.000675038 0.122974000 0.008464330 0.025067900 0.223974000 0.134204000 0.007355400
 210 1 0.029143400 0.000030266 0.000329204 0.025542500 0.007072350 0.007630840 0.031381800 0.011557400 0.019101700
 211 1 0.004224620 0.000454824 0.000501331 0.131075000 0.006140770 0.023984600 0.124408000 0.081151000 0.054259800
 212 1 0.001805680 0.003207130 0.000139770 0.037837000 0.007230300 0.002455620 0.141299000 0.095344400 0.057477000
 213 1 0.005925590 0.001124870 0.002412000 0.069869100 0.001529800 0.009179840 0.072078500 0.049137000 0.034288200
 214 1 0.004544810 0.005653870 0.000309611 0.066846300 0.007515730 0.001217090 0.157925000 0.080175600 0.044317100
 215 1 0.015604600 0.004680300 0.000164702 0.056337700 0.001470440 0.011582900 0.113826000 0.024759800 0.002568290
 216 1 0.018296000 0.004642090 0.000266079 0.137576000 0.009751680 0.017147200 0.084663300 0.028555800 0.021104000
 217 1 0.009233740 0.003381830 0.000725010 0.041144500 0.001998410 0.006908250 0.274146000 0.166851000 0.086199300
 218 1 0.012729200 0.004352570 0.000294288 0.041858400 0.002628820 0.013136200 0.116363000 0.058668100 0.015978300
 219 1 0.019794600 0.003015780 0.000184029 0.133684000 0.000429463 0.007512450 0.159642000 0.088679100 0.009122680
 220 1 0.004049120 0.001278670 0.000210124 0.106454000 0.010418500 0.007001230 0.047893700 0.035912600 0.006092260
 221 1 0.023137500 0.002315570 0.000217566 0.026307600 0.005789570 0.003659070 0.071789400 0.030697700 0.005166840
 222 1 0.026716800 0.001535910 0.000368949 0.006999760 0.005718760 0.007811640 0.020639300 0.031894400 0.015968700
 223 1 0.006586820 0.002610930 0.005128470 0.076564000 0.016402700 0.014243200 0.056323800 0.043801500 0.031765700
 224 1 0.006764170 0.008110060 0.000335307 0.042848800 0.003212480 0.013307900 0.189227000 0.136846000 0.043073700
 225 1 0.004490090 0.001425660 0.001377700 0.002318440 0.001567810 0.003273400 0.223830000 0.124121000 0.107826000
 226 1 0.004272500 0.001376490 0.001403160 0.010637600 0.008573640 0.000676195 0.012652500 0.006630570 0.025176500
 227 1 0.006232130 0.007722510 0.000370582 0.006043970 0.002793440 0.002754660 0.158299000 0.080174400 0.040588100
 228 1 0.006080510 0.002726080 0.003420200 0.007259230 0.004716310 0.004313950 0.084605200 0.038146600 0.008580460
 229 1 0.002699360 0.000514684 0.001025510 0.029832600 0.001273030 0.005956510 0.037262600 0.028684200 0.001499300
 230 1 0.002431750 0.003670640 0.000262829 0.077463300 0.000196662 0.030798300 0.030575600 0.013017200 0.042694300
 231 1 0.022932300 0.000307859 0.000343172 0.014232300 0.001460920 0.000740922 0.078214700 0.052024600 0.037384700
 232 1 0.002804140 0.000181855 0.000155909 0.007729130 0.003086820 0.000278524 0.081739000 0.055319200 0.016036200
 233 1 0.003886670 0.001446520 0.001497070 0.017473300 0.000513020 0.003127410 0.063927500 0.037902400 0.030037900
