dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  53 1 0.182802000 0.145105000 0.019111000 0.178206000 0.167926000 0.157100000 0.279700000 0.449154000 0.331980000
  54 1 0.470084000 0.334564000 0.237040000 1.147330000 1.006270000 0.751478000 0.694249000 0.922168000 0.499083000
  55 1 0.748343000 0.444680000 0.253324000 0.572337000 0.493037000 0.404103000 1.063940000 0.505686000 0.252627000
  56 1 0.164648000 0.109270000 0.119590000 0.790718000 0.751599000 0.624873000 0.992958000 0.527698000 0.367842000
  57 1 0.095325200 0.100843000 0.078288800 1.228480000 1.039940000 0.921476000 0.529757000 0.577901000 0.269162000
  58 1 0.307823000 0.177927000 0.103475000 0.442616000 0.345844000 0.197122000 0.248760000 0.492056000 0.415394000
  59 1 0.046503500 0.027575900 0.096449900 0.364629000 0.279738000 0.210933000 0.329397000 0.520480000 0.423737000
  60 1 0.552649000 0.384014000 0.193780000 0.171003000 0.064169900 0.034665900 1.786060000 0.196346000 0.069576700
  61 1 0.391593000 0.281898000 0.211404000 0.128480000 0.010377400 0.027491500 0.256302000 0.231733000 0.165623000
  62 1 0.274445000 0.156634000 0.050138000 0.281301000 0.239040000 0.166823000 2.414070000 1.545450000 1.010030000
  63 1 0.230379000 0.089486700 0.055395000 0.649130000 0.508736000 0.238304000 1.620350000 0.464642000 0.309862000
  64 1 0.163841000 0.121643000 0.120517000 1.125890000 0.946609000 0.665472000 1.215330000 0.441879000 0.239477000
  65 1 0.163241000 0.081022700 0.039888400 0.646799000 0.580844000 0.385314000 0.380000000 0.311155000 0.147686000
  66 1 0.296259000 0.234552000 0.163706000 0.520244000 0.444706000 0.268442000 1.046040000 0.335630000 0.240707000
  67 1 0.102188000 0.078406000 0.050346300 0.928488000 0.860070000 0.581766000 1.917730000 0.295440000 0.306938000
  68 1 0.261560000 0.228271000 0.171022000 0.550761000 0.532727000 0.418755000 0.815497000 0.417653000 0.178674000
  69 1 0.134325000 0.010164600 0.009421880 0.671129000 0.514641000 0.359155000 0.134982000 0.751484000 0.494177000
  70 1 0.242392000 0.121515000 0.091092600 1.185700000 1.016310000 0.774934000 0.901388000 0.290917000 0.059472300
  71 1 0.348388000 0.179148000 0.093662600 0.462177000 0.366520000 0.304618000 1.014840000 0.142171000 0.021108800
  72 1 0.112400000 0.039976000 0.001130890 0.493386000 0.395554000 0.227550000 1.035530000 0.504186000 0.244000000
  73 1 0.465899000 0.229959000 0.148376000 0.387198000 0.276619000 0.166736000 1.717820000 0.234446000 0.102304000
