dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  44 1 0.381472000 0.101870000 0.080195000 0.777909000 0.582893000 0.398033000 0.671799000 0.606291000 0.358118000
  45 1 0.381472000 0.101870000 0.060278500 0.725020000 0.561462000 0.434065000 0.739178000 0.685041000 0.534097000
  46 1 0.366162000 0.090241600 0.106588000 0.712670000 0.526048000 0.330762000 0.790189000 0.727771000 0.445803000
  47 1 0.366162000 0.090241600 0.102102000 0.600317000 0.416495000 0.169766000 0.718606000 0.644726000 0.252566000
  48 1 0.353656000 0.081211600 0.066446800 0.656457000 0.422639000 0.329275000 0.712445000 0.645140000 0.322397000
  49 1 0.342361000 0.073424500 0.109376000 0.237914000 0.146950000 0.075922800 0.595459000 0.513089000 0.281985000
  50 1 0.342361000 0.073424500 0.105456000 0.492979000 0.344724000 0.244834000 0.720994000 0.652051000 0.583027000
  51 1 0.341938000 0.073139400 0.129654000 0.450478000 0.313588000 0.117122000 0.325380000 0.236743000 0.160985000
  52 1 0.341938000 0.073139400 0.131696000 0.572526000 0.396749000 0.305812000 0.510362000 0.445796000 0.005709660
  53 1 0.310571000 0.053423300 0.094443200 0.580732000 0.402558000 0.239828000 0.733325000 0.669794000 0.483508000
  54 1 0.310571000 0.053423300 0.104783000 0.473562000 0.329940000 0.094747800 0.742068000 0.671762000 0.431735000
  55 1 0.293864000 0.044070700 0.072147000 0.334747000 0.218378000 0.032123700 0.776585000 0.711628000 0.518895000
  56 1 0.293864000 0.044070700 0.074580500 0.502639000 0.331342000 0.169392000 0.358713000 0.279045000 0.149234000
  57 1 0.293034000 0.043627300 0.074736800 0.555358000 0.374035000 0.201942000 0.654553000 0.587248000 0.376077000
  58 1 0.293034000 0.043627300 0.035560300 0.575590000 0.385532000 0.197893000 0.518543000 0.439229000 0.160069000
  59 1 0.282285000 0.038067300 0.084704700 0.528478000 0.326571000 0.223473000 0.549548000 0.469115000 0.205847000
