dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
  76 1 0.032143200 0.009177470 0.005678510 0.039381900 0.030231200 0.002521600 0.051102200 0.071554400 0.040987400
  77 1 0.045690300 0.005061750 0.008712280 0.015244500 0.011155900 0.002605390 0.181580000 0.071021000 0.056718800
  78 1 0.026104800 0.017592100 0.003080370 0.147652000 0.082118800 0.033576700 0.697092000 0.727877000 0.298580000
  79 1 0.001910690 0.018046300 0.000220889 0.034286200 0.009455110 0.002789180 0.049159000 0.045040900 0.054721700
  80 1 0.009892130 0.014014400 0.001867070 0.070108100 0.003019370 0.009445700 0.081715600 0.081006200 0.030181100
  81 1 0.048975600 0.009933970 0.011359100 0.003783180 0.001165310 0.009344940 0.014340900 0.084368300 0.006105970
  82 1 0.008644990 0.008362820 0.005667240 0.076536500 0.001205890 0.032442500 0.341968000 0.060589100 0.053253800
  83 1 0.000617209 0.007840640 0.004036910 0.166571000 0.069806700 0.019469300 0.038178500 0.041144000 0.001135380
  84 1 0.014413100 0.010175700 0.007675530 0.078997600 0.042352400 0.038113400 0.013662900 0.115039000 0.033013400
  85 1 0.025091600 0.013999400 0.012211800 0.079898700 0.030377900 0.001469560 0.055034800 0.006589910 0.079213300
  86 1 0.040929500 0.005904600 0.008280020 0.056597900 0.002319130 0.004034950 0.090986100 0.011965300 0.000458444
  87 1 0.007794130 0.004886820 0.005385400 0.058911500 0.022429600 0.016186200 0.189468000 0.163542000 0.099647400
  88 1 0.026386000 0.001727020 0.006207420 0.035881600 0.000975285 0.009383440 0.028296100 0.036448400 0.017717700
  89 1 0.028647600 0.008515860 0.011303300 0.009568890 0.036401300 0.005928480 0.048091300 0.047716900 0.013917700
  90 1 0.003233870 0.025569400 0.006642160 0.042370600 0.028490400 0.015743300 0.000780272 0.042922000 0.008019390
  91 1 0.011575100 0.007409180 0.006705350 0.121951000 0.052366200 0.018201100 0.268529000 0.294931000 0.383165000
  92 1 0.003763360 0.006371960 0.002691160 0.072705000 0.004864890 0.000284255 0.041543800 0.060195600 0.020306800
  93 1 0.019043500 0.000190362 0.006240380 0.000933984 0.005805550 0.014860100 0.092596400 0.031114700 0.033764500
  94 1 0.013147700 0.000257922 0.002399690 0.150803000 0.113055000 0.022077600 0.179410000 0.177990000 0.000199664
  95 1 0.002218810 0.004687110 0.000632590 0.160537000 0.061898100 0.018853100 0.019166200 0.019914000 0.069303400
  96 1 0.010399700 0.015820800 0.002482960 0.065855500 0.005116890 0.019273300 0.549701000 0.559945000 0.370458000
  97 1 0.020276400 0.011745000 0.004038390 0.047190500 0.027008400 0.009430560 0.121254000 0.127371000 0.064978000
  98 1 0.023147100 0.012599100 0.008236290 0.003910870 0.023695900 0.013030500 0.127921000 0.145465000 0.086099500
  99 1 0.019963300 0.008082560 0.003915960 0.051342100 0.035171700 0.006554850 0.007593140 0.009279880 0.053260600
 100 1 0.053397500 0.010957700 0.014563200 0.014393500 0.004112350 0.004129190 0.541349000 0.105378000 0.036150600
 101 1 0.029949700 0.008016680 0.010283200 0.056961400 0.004201630 0.004309510 0.067969400 0.086564900 0.005390510
 102 1 0.037591500 0.015989400 0.008135950 0.024849500 0.009177170 0.007890290 0.368520000 0.361500000 0.290263000
 103 1 0.054515600 0.003300170 0.011405200 0.108336000 0.046221400 0.021455900 0.534449000 0.065669200 0.108911000
 104 1 0.007381750 0.015916000 0.005342890 0.124047000 0.105028000 0.029250700 0.057872800 0.138351000 0.087099700
 105 1 0.026745200 0.014519500 0.009443480 0.042465000 0.021457100 0.022374200 0.060031000 0.056449700 0.021009400
 106 1 0.006331760 0.005219950 0.004856480 0.129536000 0.060113500 0.039564300 0.030075400 0.032208300 0.003221170
 107 1 0.068355300 0.022443000 0.023668300 0.071365600 0.033779400 0.011648700 0.102258000 0.108435000 0.004260150
 108 1 0.016284600 0.000278730 0.004962750 0.079965300 0.002894320 0.000099022 0.029833100 0.025415100 0.042694400
 109 1 0.021965700 0.017975100 0.005385560 0.132971000 0.037358200 0.021174600 0.019397400 0.004165360 0.074172900
 110 1 0.026055000 0.011522700 0.006804910 0.075905800 0.036241800 0.024099600 0.242659000 0.241899000 0.074995000
 111 1 0.005650090 0.004825530 0.000225610 0.015553300 0.017372100 0.023141100 0.068686200 0.055763600 0.005853320
 112 1 0.005740230 0.019876900 0.000768787 0.119110000 0.061515300 0.019485200 0.039126000 0.008498250 0.015468700
 113 1 0.005091240 0.001801360 0.001313290 0.059675900 0.053317100 0.029067300 0.095077300 0.100107000 0.061717500
 114 1 0.001990380 0.003160320 0.000143723 0.007799350 0.036275700 0.012367900 0.127789000 0.132852000 0.040768800
 115 1 0.002358730 0.001448170 0.000366747 0.139095000 0.080326900 0.058998800 0.480329000 0.281187000 0.292084000
 116 1 0.002926460 0.001429460 0.001638370 0.141818000 0.077440000 0.043754600 0.013068000 0.012088300 0.039571300
 117 1 0.026420900 0.001075530 0.004186150 0.021181600 0.031425500 0.002263960 0.266419000 0.267391000 0.156379000
 118 1 0.008400000 0.003599630 0.001949170 0.135954000 0.092498300 0.032607100 0.248785000 0.513369000 0.367374000
 119 1 0.002573210 0.001801420 0.004069990 0.051576100 0.003242020 0.015960900 0.325549000 0.328826000 0.115570000
 120 1 0.003443350 0.008102070 0.003778800 0.097411100 0.045485900 0.021157900 0.074814300 0.101278000 0.042132400
